Well_Name,Zone_Name,Depth,Top_Depth,Bottom_Depth,Porosity,Sw,Permeability,Vshale,Distance_to_OWC,Reservoir_Pressure,TVD_Depth,Is_Perforated,Initial_Rate,Production_Class
24P,5.2U_020,2881.5592,2881.483,2881.6354,0.1373,0.8647,,0.449,0,,,True,2.8,POOR
24P,5.2U_020,2881.7116,2881.6354,2881.7878,0.1443,0.8142,,0.4133,0,,,True,2.8,POOR
24P,5.2U_020,2881.864,2881.7878,2881.9402,0.1486,0.7866,,0.3951,0,,,True,2.8,POOR
24P,5.2U_020,2882.0164,2881.9402,2882.0926,0.1445,0.8171,,0.4288,0,,,True,2.8,POOR
24P,5.2U_020,2882.1688,2882.0926,2882.245,0.1412,0.8461,,0.4592,0,,,True,2.8,POOR
24P,5.2U_020,2882.3212,2882.245,2882.3974,0.1408,0.8647,,0.4798,0,,,True,2.8,POOR
24P,5.2U_020,2882.4736,2882.3974,2882.5498,0.1435,0.8608,,0.4847,0,,,True,2.8,POOR
24P,5.2U_020,2882.626,2882.5498,2882.7022,0.1542,0.8002,,0.4434,0,,,True,2.8,POOR
24P,5.2U_020,2882.7784,2882.7022,2882.8546,0.1632,0.7541,,0.4024,0,,,True,2.8,POOR
24P,5.2U_020,2882.9308,2882.8546,2883.007,0.1682,0.728,,0.3629,0,,,True,2.8,POOR
24P,5.2U_020,2883.0832,2883.007,2883.1594,0.1735,0.7053,,0.3339,0,,,True,2.8,POOR
24P,5.2U_020,2883.2356,2883.1594,2883.3118,0.1792,0.6913,,0.3359,0,,,True,2.8,POOR
24P,5.2U_020,2883.388,2883.3118,2883.4642,0.1774,0.7023,,0.3422,0,,,True,2.8,POOR
24P,5.2U_020,2883.5404,2883.4642,2883.6166,0.1672,0.7325,,0.3614,0,,,True,2.8,POOR
24P,5.2U_020,2883.6928,2883.6166,2883.769,0.156,0.7679,,0.3699,0,,,True,2.8,POOR
24P,5.2U_020,2883.8452,2883.769,2883.9214,0.1507,0.7661,,0.3469,0,,,True,2.8,POOR
24P,5.2U_020,2883.9976,2883.9214,2884.0738,0.1477,0.7535,,0.3159,0,,,True,2.8,POOR
24P,5.2U_020,2884.15,2884.0738,2884.2262,0.153,0.6977,,0.2614,0,,,True,2.8,POOR
24P,5.2U_020,2884.3024,2884.2262,2884.3786,0.1593,0.6438,,0.2049,0,,,True,2.8,POOR
24P,5.2U_020,2884.4548,2884.3786,2884.531,0.1694,0.5823,,0.1424,0,,,True,2.8,POOR
24P,5.2U_020,2884.6072,2884.531,2884.6834,0.1794,0.5261,,0.0878,0,,,True,2.8,POOR
24P,5.2U_020,2884.7596,2884.6834,2884.8358,0.1894,0.4692,,0.0567,0,,,True,2.8,POOR
24P,5.2U_020,2884.912,2884.8358,2884.9882,0.1957,0.4303,,0.0451,0,,,True,2.8,POOR
24P,5.2U_020,2885.0644,2884.9882,2885.1406,0.1914,0.4198,,0.0913,0,,,True,2.8,POOR
24P,5.2U_020,2885.2168,2885.1406,2885.293,0.1937,0.4035,,0.1329,0,,,True,2.8,POOR
24P,5.2U_020,2885.3692,2885.293,2885.4454,0.1948,0.4096,,0.1612,0,,,True,2.8,POOR
24P,5.2U_020,2885.5216,2885.4454,2885.5978,0.1951,0.4286,,0.2081,0,,,True,2.8,POOR
24P,5.2U_020,2885.674,2885.5978,2885.7502,0.1916,0.5043,,0.3107,0,,,True,2.8,POOR
24P,5.2U_020,2885.8264,2885.7502,2885.9026,0.1788,0.6359,,0.4042,0,,,True,2.8,POOR
24P,5.2U_020,2885.9788,2885.9026,2886.055,0.1589,0.7772,,0.4703,0,,,True,2.8,POOR
24P,5.2U_020,2886.1312,2886.055,2886.2074,0.1435,0.9298,,0.5218,0,,,True,2.8,POOR
24P,5.2U_020,2886.2836,2886.2074,2886.3598,0.141,0.963,,0.5302,0,,,True,2.8,POOR
24P,5.2U_020,2886.436,2886.3598,2886.5122,0.1369,1.0,,0.5437,0,,,True,2.8,POOR
24P,5.2U_020,2886.5884,2886.5122,2886.6646,0.1281,1.0,,0.5729,0,,,True,2.8,POOR
24P,5.2U_020,2886.7408,2886.6646,2886.817,0.1044,1.0,,0.6267,0,,,True,2.8,POOR
24P,5.2U_020,2886.8932,2886.817,2886.9694,0.0233,1.0,,0.7539,0,,,True,2.8,POOR
24P,5.2U_020,2887.0456,2886.9694,2887.1218,0.0064,1.0,,0.8246,0,,,True,2.8,POOR
24P,5.2U_020,2887.198,2887.1218,2887.2742,0.0349,1.0,,0.7273,0,,,True,2.8,POOR
24P,5.2U_020,2887.3504,2887.2742,2887.4266,0.0967,1.0,,0.6372,0,,,True,2.8,POOR
24P,5.2U_020,2887.5028,2887.4266,2887.579,0.1296,1.0,,0.5681,0,,,True,2.8,POOR
24P,5.2U_020,2887.6552,2887.579,2887.7314,0.1459,0.9628,,0.5136,0,,,True,2.8,POOR
24P,5.2U_020,2887.8076,2887.7314,2887.8838,0.1493,0.9396,,0.5023,0,,,True,2.8,POOR
24P,5.2U_020,2887.96,2887.8838,2888.0362,0.1487,0.9455,,0.5043,0,,,True,2.8,POOR
24P,5.2U_020,2888.1124,2888.0362,2888.1886,0.1363,1.0,,0.5456,0,,,True,2.8,POOR
24P,5.2U_020,2888.2648,2888.1886,2888.341,0.121,1.0,,0.5968,0,,,True,2.8,POOR
24P,5.2U_020,2888.4172,2888.341,2888.4934,0.0658,1.0,,0.6776,0,,,True,2.8,POOR
24P,5.2U_030_FS,2888.5696,2888.4934,2888.6458,0.037,1.0,,0.7232,0,,,True,2.8,POOR
24P,5.2U_030_FS,2888.722,2888.6458,2888.7982,0.0759,1.0,,0.6641,0,,,True,2.8,POOR
24P,5.2U_030_FS,2888.8744,2888.7982,2888.9506,0.1158,1.0,,0.6091,0,,,True,2.8,POOR
24P,5.2U_030_FS,2889.0268,2888.9506,2889.103,0.1301,1.0,,0.5662,0,,,True,2.8,POOR
24P,5.2U_030_FS,2889.1792,2889.103,2889.2554,0.1372,1.0,,0.5427,0,,,True,2.8,POOR
24P,5.2U_030_FS,2889.3316,2889.2554,2889.4078,0.1269,1.0,,0.5771,0,,,True,2.8,POOR
24P,5.2U_030_FS,2889.484,2889.4078,2889.5602,0.119,1.0,,0.6027,0,,,True,2.8,POOR
24P,5.2U_030_FS,2889.6364,2889.5602,2889.7126,0.1191,1.0,,0.6024,0,,,True,2.8,POOR
24P,5.2U_030_FS,2889.7888,2889.7126,2889.865,0.1178,1.0,,0.6052,0,,,True,2.8,POOR
24P,5.2U_030_FS,2889.9412,2889.865,2890.0174,0.1109,1.0,,0.6172,0,,,True,2.8,POOR
24P,5.2U_030_FS,2890.0936,2890.0174,2890.1698,0.0967,1.0,,0.6371,0,,,True,2.8,POOR
24P,5.2U_030_FS,2890.246,2890.1698,2890.3222,0.0639,1.0,,0.6803,0,,,True,2.8,POOR
24P,5.2U_030_FS,2890.3984,2890.3222,2890.4746,0.0467,1.0,,0.706,0,,,True,2.8,POOR
24P,5.2U_030_FS,2890.5508,2890.4746,2890.627,0.064,1.0,,0.68,0,,,True,2.8,POOR
24P,5.2U_030_FS,2890.7032,2890.627,2890.7794,0.0958,1.0,,0.6383,0,,,True,2.8,POOR
24P,5.2U_030,2890.8556,2890.7794,2890.9318,0.135,0.9733,,0.55,0,,,True,2.8,POOR
24P,5.2U_030,2891.008,2890.9318,2891.0842,0.1529,0.8532,,0.4902,0,,,True,2.8,POOR
24P,5.2U_030,2891.1604,2891.0842,2891.2366,0.1455,0.9032,,0.515,0,,,True,2.8,POOR
24P,5.2U_030,2891.3128,2891.2366,2891.389,0.1401,0.9445,,0.533,0,,,True,2.8,POOR
24P,5.2U_030,2891.4652,2891.389,2891.5414,0.1407,0.9462,,0.5312,0,,,True,2.8,POOR
24P,5.2U_030,2891.6176,2891.5414,2891.6938,0.1426,0.9387,,0.5246,0,,,True,2.8,POOR
24P,5.2U_030,2891.77,2891.6938,2891.8462,0.1488,0.9054,,0.504,0,,,True,2.8,POOR
24P,5.2U_030,2891.9224,2891.8462,2891.9986,0.1513,0.8957,,0.4957,0,,,True,2.8,POOR
24P,5.2U_030,2892.0748,2891.9986,2892.151,0.1428,0.9531,,0.524,0,,,True,2.8,POOR
24P,5.2U_030,2892.2272,2892.151,2892.3034,0.1403,0.9615,,0.5322,0,,,True,2.8,POOR
24P,5.2U_030,2892.3796,2892.3034,2892.4558,0.1532,0.8424,,0.4806,0,,,True,2.8,POOR
24P,5.2U_030,2892.532,2892.4558,2892.6082,0.1427,0.859,,0.3956,0,,,True,2.8,POOR
24P,5.2U_030,2892.6844,2892.6082,2892.7606,0.1722,0.6602,,0.2113,0,,,True,2.8,POOR
24P,5.2U_030,2892.8368,2892.7606,2892.913,0.1993,0.542,,0.0705,0,,,True,2.8,POOR
24P,5.2U_030,2892.9892,2892.913,2893.0654,0.2153,0.4983,,0.0583,0,,,True,2.8,POOR
24P,5.2U_030,2893.1416,2893.0654,2893.2178,0.2115,0.5164,,0.0947,0,,,True,2.8,POOR
24P,5.2U_030,2893.294,2893.2178,2893.3702,0.1837,0.6592,,0.2752,0,,,True,2.8,POOR
24P,5.2U_030,2893.4464,2893.3702,2893.5226,0.1598,0.8443,,0.4432,0,,,True,2.8,POOR
24P,5.2U_030,2893.5988,2893.5226,2893.675,0.1276,1.0,,0.5745,0,,,True,2.8,POOR
24P,5.2U_030,2893.7512,2893.675,2893.8274,0.0761,1.0,,0.6638,0,,,True,2.8,POOR
24P,5.2U_030,2893.9036,2893.8274,2893.9798,0.1033,1.0,,0.6283,0,,,True,2.8,POOR
24P,5.2U_030,2894.056,2893.9798,2894.1322,0.1331,0.9456,,0.5562,0,,,True,2.8,POOR
24P,5.2U_030,2894.2084,2894.1322,2894.2846,0.1551,0.6953,,0.3751,0,,,True,2.8,POOR
24P,5.2U_030,2894.3608,2894.2846,2894.437,0.1623,0.5683,,0.1918,0,,,True,2.8,POOR
24P,5.2U_030,2894.5132,2894.437,2894.5894,0.1952,0.3871,,0.0017,0,,,True,2.8,POOR
24P,5.2U_030,2894.6656,2894.5894,2894.7418,0.1938,0.3433,,0.0,0,,,True,2.8,POOR
24P,5.2U_030,2894.818,2894.7418,2894.8942,0.2095,0.2983,,0.0,0,,,True,2.8,POOR
24P,5.2U_030,2894.9704,2894.8942,2895.0466,0.2237,0.2747,,0.0,0,,,True,2.8,POOR
24P,5.2U_030,2895.1228,2895.0466,2895.199,0.2419,0.2853,,0.0,0,,,True,2.8,POOR
24P,5.2U_030,2895.2752,2895.199,2895.3514,0.2355,0.3386,,0.1341,0,,,True,2.8,POOR
24P,5.2U_030,2895.4276,2895.3514,2895.5038,0.1937,0.4897,,0.3543,0,,,True,2.8,POOR
24P,5.2U_030,2895.58,2895.5038,2895.6562,0.1394,0.8286,,0.5354,0,,,True,2.8,POOR
24P,5.2U_030,2895.7324,2895.6562,2895.8086,0.1198,1.0,,0.6007,0,,,True,2.8,POOR
24P,5.2U_040_FS_Top_Main,2895.8848,2895.8086,2895.961,0.091,1.0,,0.6445,0,,,True,2.8,POOR
24P,5.2U_040_FS_Top_Main,2896.0372,2895.961,2896.1134,0.1061,1.0,,0.6243,0,,,True,2.8,POOR
24P,5.2U_040_FS_Top_Main,2896.1896,2896.1134,2896.2658,0.1173,1.0,,0.6063,0,,,True,2.8,POOR
24P,5.2U_040_FS_Top_Main,2896.342,2896.2658,2896.4182,0.1216,1.0,,0.5947,0,,,True,2.8,POOR
24P,5.2U_040_FS_Top_Main,2896.4944,2896.4182,2896.5706,0.122,1.0,,0.5932,0,,,True,2.8,POOR
24P,5.2U_040_FS_Top_Main,2896.6468,2896.5706,2896.723,0.108,1.0,,0.6216,0,,,True,2.8,POOR
24P,5.2U_040_FS_Top_Main,2896.7992,2896.723,2896.8754,0.0996,1.0,,0.6333,0,,,True,2.8,POOR
24P,5.2U_040_FS_Top_Main,2896.9516,2896.8754,2897.0278,0.1214,1.0,,0.5952,0,,,True,2.8,POOR
24P,5.2U_040_FS_Top_Main,2897.104,2897.0278,2897.1802,0.1384,0.8586,,0.5385,0,,,True,2.8,POOR
24P,5.2U_040,2897.2564,2897.1802,2897.3326,0.172,0.6422,,0.4268,0,,,True,2.8,POOR
24P,5.2U_040,2897.4088,2897.3326,2897.485,0.1803,0.5451,,0.3107,0,,,True,2.8,POOR
24P,5.2U_040,2897.5612,2897.485,2897.6374,0.1769,0.4535,,0.1814,0,,,True,2.8,POOR
24P,5.2U_040,2897.7136,2897.6374,2897.7898,0.1732,0.4122,,0.097,0,,,True,2.8,POOR
24P,5.2U_040,2897.866,2897.7898,2897.9422,0.1612,0.4339,,0.1454,0,,,True,2.8,POOR
24P,5.2U_040,2898.0184,2897.9422,2898.0946,0.1523,0.4529,,0.183,0,,,True,2.8,POOR
24P,5.2U_040,2898.1708,2898.0946,2898.247,0.152,0.4552,,0.1881,0,,,True,2.8,POOR
24P,5.2U_040,2898.3232,2898.247,2898.3994,0.1488,0.4716,,0.2078,0,,,True,2.8,POOR
24P,5.2U_040,2898.4756,2898.3994,2898.5518,0.1371,0.5389,,0.2709,0,,,True,2.8,POOR
24P,5.2U_040,2898.628,2898.5518,2898.7042,0.1276,0.6029,,0.3145,0,,,True,2.8,POOR
24P,5.2U_040,2898.7804,2898.7042,2898.8566,0.1242,0.6143,,0.2998,0,,,True,2.8,POOR
24P,5.2U_040,2898.9328,2898.8566,2899.009,0.125,0.5958,,0.2912,0,,,True,2.8,POOR
24P,5.2U_040,2899.0852,2899.009,2899.1614,0.1392,0.5014,,0.3003,0,,,True,2.8,POOR
24P,5.2U_040,2899.2376,2899.1614,2899.3138,0.1506,0.442,,0.3278,0,,,True,2.8,POOR
24P,5.2U_040,2899.39,2899.3138,2899.4662,0.1521,0.4302,,0.41,0,,,True,2.8,POOR
24P,5.2U_040,2899.5424,2899.4662,2899.6186,0.1546,0.4175,,0.4745,0,,,True,2.8,POOR
24P,5.2U_040,2899.6948,2899.6186,2899.771,0.1538,0.4177,,0.4866,0,,,True,2.8,POOR
24P,5.2U_040,2899.8472,2899.771,2899.9234,0.1546,0.4104,,0.4839,0,,,True,11.4,GOOD
24P,5.2U_040,2899.9996,2899.9234,2900.0758,0.1607,0.3829,,0.4377,0,,,True,11.4,GOOD
24P,5.2U_040,2900.152,2900.0758,2900.2282,0.1653,0.3617,,0.4056,0,,,True,11.4,GOOD
24P,5.2U_040,2900.3044,2900.2282,2900.3806,0.1648,0.3531,,0.4154,0,,,True,11.4,GOOD
24P,5.2U_040,2900.4568,2900.3806,2900.533,0.1641,0.3476,,0.4199,0,,,True,11.4,GOOD
24P,5.2U_040,2900.6092,2900.533,2900.6854,0.1628,0.3497,,0.4085,0,,,True,11.4,GOOD
24P,5.2U_040,2900.7616,2900.6854,2900.8378,0.1626,0.3502,,0.3953,0,,,True,11.4,GOOD
24P,5.2U_040,2900.914,2900.8378,2900.9902,0.165,0.3467,,0.3768,0,,,True,11.4,GOOD
24P,5.2U_040,2901.0664,2900.9902,2901.1426,0.1669,0.3446,,0.3671,0,,,True,11.4,GOOD
24P,5.2U_040,2901.2188,2901.1426,2901.295,0.1672,0.3468,,0.3833,0,,,True,11.4,GOOD
24P,5.2U_040,2901.3712,2901.295,2901.4474,0.1664,0.3535,,0.4164,0,,,True,11.4,GOOD
24P,5.2U_040,2901.5236,2901.4474,2901.5998,0.1502,0.4057,,0.4992,0,,,True,11.4,GOOD
24P,5.2U_040,2901.676,2901.5998,2901.7522,0.1326,0.4759,,0.558,0,,,True,11.4,GOOD
24P,5.2U_040,2901.8284,2901.7522,2901.9046,0.1364,0.4754,,0.5455,0,,,True,11.4,GOOD
24P,5.2U_040,2901.9808,2901.9046,2902.057,0.1432,0.4565,,0.5124,0,,,True,11.4,GOOD
24P,5.2U_040,2902.1332,2902.057,2902.2094,0.1595,0.3905,,0.4182,0,,,True,11.4,GOOD
24P,5.2U_040,2902.2856,2902.2094,2902.3618,0.1746,0.3453,,0.3579,0,,,True,11.4,GOOD
24P,5.2U_040,2902.438,2902.3618,2902.5142,0.1805,0.3348,,0.3984,0,,,True,11.4,GOOD
24P,5.2U_040,2902.5904,2902.5142,2902.6666,0.1652,0.3733,,0.4493,0,,,True,11.4,GOOD
24P,5.2U_040,2902.7428,2902.6666,2902.819,0.1407,0.4755,,0.531,0,,,True,11.4,GOOD
24P,5.2U_040,2902.8952,2902.819,2902.9714,0.125,0.5672,,0.5835,0,,,True,11.4,GOOD
24P,5.2U_040,2903.0476,2902.9714,2903.1238,0.1353,0.4987,,0.5489,0,,,True,11.4,GOOD
24P,5.2U_040,2903.2,2903.1238,2903.2762,0.1514,0.4319,,0.4952,0,,,True,11.4,GOOD
24P,5.2U_040,2903.3524,2903.2762,2903.4286,0.1845,0.3578,,0.385,0,,,True,11.4,GOOD
24P,5.2U_040,2903.5048,2903.4286,2903.581,0.1976,0.3382,,0.2914,0,,,True,11.4,GOOD
24P,5.2U_040,2903.6572,2903.581,2903.7334,0.2016,0.3391,,0.2471,0,,,True,11.4,GOOD
24P,5.2U_040,2903.8096,2903.7334,2903.8858,0.2038,0.3437,,0.2131,0,,,True,11.4,GOOD
24P,5.2U_040,2903.962,2903.8858,2904.0382,0.1997,0.3611,,0.2099,0,,,True,11.4,GOOD
24P,5.2U_040,2904.1144,2904.0382,2904.1906,0.1936,0.3844,,0.234,0,,,True,11.4,GOOD
24P,5.2U_040,2904.2668,2904.1906,2904.343,0.1825,0.422,,0.3396,0,,,True,11.4,GOOD
24P,5.2U_040,2904.4192,2904.343,2904.4954,0.1589,0.4999,,0.4702,0,,,True,11.4,GOOD
24P,5.2U_040,2904.5716,2904.4954,2904.6478,0.0674,1.0,,0.6753,0,,,True,11.4,GOOD
24P,5.2U_040,2904.724,2904.6478,2904.8002,0.0056,1.0,,0.8309,0,,,True,11.4,GOOD
24P,5.2U_040,2904.8764,2904.8002,2904.9526,0.0046,1.0,,0.8396,0,,,True,11.4,GOOD
24P,5.2U_040,2905.0288,2904.9526,2905.105,0.008,1.0,,0.8133,0,,,True,11.4,GOOD
24P,5.2U_040,2905.1812,2905.105,2905.2574,0.0617,1.0,,0.6833,0,,,True,11.4,GOOD
24P,5.2U_040,2905.3336,2905.2574,2905.4098,0.1389,0.6286,,0.537,0,,,True,11.4,GOOD
24P,5.2U_040,2905.486,2905.4098,2905.5622,0.1834,0.4972,,0.3424,0,,,True,11.4,GOOD
24P,5.2U_040,2905.6384,2905.5622,2905.7146,0.2146,0.4396,,0.2147,0,,,True,11.4,GOOD
24P,5.2U_040,2905.7908,2905.7146,2905.867,0.2011,0.4661,,0.2856,0,,,True,11.4,GOOD
24P,5.2U_040,2905.9432,2905.867,2906.0194,0.1841,0.5058,,0.3693,0,,,True,11.4,GOOD
24P,5.2U_040,2906.0956,2906.0194,2906.1718,0.1526,0.6055,,0.4912,0,,,True,11.4,GOOD
24P,5.2U_040,2906.248,2906.1718,2906.3242,0.1233,0.7453,,0.5889,0,,,True,11.4,GOOD
24P,5.2U_040,2906.4004,2906.3242,2906.4766,0.1106,0.8305,,0.6148,0,,,True,11.4,GOOD
24P,5.2U_040,2906.5528,2906.4766,2906.629,0.0967,0.9476,,0.607,0,,,True,11.4,GOOD
24P,5.2U_040,2906.7052,2906.629,2906.7814,0.105,0.8677,,0.4989,0,,,True,11.4,GOOD
24P,5.2U_040,2906.8576,2906.7814,2906.9338,0.1202,0.7581,,0.3964,0,,,True,11.2,GOOD
24P,5.2U_040,2907.01,2906.9338,2907.0862,0.149,0.6235,,0.3101,0,,,True,11.2,GOOD
24P,5.2U_040,2907.1624,2907.0862,2907.2386,0.1704,0.5486,,0.2688,0,,,True,11.2,GOOD
24P,5.2U_040,2907.3148,2907.2386,2907.391,0.1749,0.5176,,0.3611,0,,,True,11.2,GOOD
24P,5.2U_050_FS_Top,2907.4672,2907.391,2907.5434,0.1663,0.531,,0.4457,0,,,True,11.2,GOOD
24P,5.2U_050_FS_Top,2907.6196,2907.5434,2907.6958,0.1478,0.5937,,0.5075,0,,,True,11.2,GOOD
24P,5.2U_050_FS_Top,2907.772,2907.6958,2907.8482,0.1266,0.6981,,0.5781,0,,,True,11.2,GOOD
24P,5.2U_050_FS_Top,2907.9244,2907.8482,2908.0006,0.0678,1.0,,0.6749,0,,,True,11.2,GOOD
24P,5.2U_050,2908.0768,2908.0006,2908.153,0.0429,1.0,,0.7125,0,,,True,11.2,GOOD
24P,5.2U_050,2908.2292,2908.153,2908.3054,0.0998,0.9325,,0.5744,0,,,True,11.2,GOOD
24P,5.2U_050,2908.3816,2908.3054,2908.4578,0.1066,0.8339,,0.4514,0,,,True,11.2,GOOD
24P,5.2U_050,2908.534,2908.4578,2908.6102,0.1394,0.5899,,0.3734,0,,,True,11.2,GOOD
24P,5.2U_050,2908.6864,2908.6102,2908.7626,0.1729,0.4491,,0.2867,0,,,True,11.2,GOOD
24P,5.2U_050,2908.8388,2908.7626,2908.915,0.2098,0.362,,0.174,0,,,True,11.2,GOOD
24P,5.2U_050,2908.9912,2908.915,2909.0674,0.2378,0.3207,,0.0931,0,,,True,11.2,GOOD
24P,5.2U_050,2909.1436,2909.0674,2909.2198,0.2411,0.3459,,0.1062,0,,,True,11.2,GOOD
24P,5.2U_050,2909.296,2909.2198,2909.3722,0.2375,0.3829,,0.1358,0,,,True,11.2,GOOD
24P,5.2U_050,2909.4484,2909.3722,2909.5246,0.2134,0.4405,,0.2142,0,,,True,11.2,GOOD
24P,5.2U_050,2909.6008,2909.5246,2909.677,0.1831,0.5265,,0.3242,0,,,True,11.2,GOOD
24P,5.2U_050,2909.7532,2909.677,2909.8294,0.1352,0.7107,,0.5283,0,,,True,11.2,GOOD
24P,5.2U_050,2909.9056,2909.8294,2909.9818,0.052,1.0,,0.6977,0,,,True,11.2,GOOD
24P,5.2U_050,2910.058,2909.9818,2910.1342,0.0197,1.0,,0.7641,0,,,True,11.2,GOOD
24P,5.2U_050,2910.2104,2910.1342,2910.2866,0.0074,1.0,,0.8176,0,,,True,11.2,GOOD
24P,5.2U_050,2910.3628,2910.2866,2910.439,0.0054,1.0,,0.8329,0,,,True,11.2,GOOD
24P,5.2U_050,2910.5152,2910.439,2910.5914,0.0054,1.0,,0.8328,0,,,True,11.2,GOOD
24P,5.2U_050,2910.6676,2910.5914,2910.7438,0.0132,1.0,,0.7871,0,,,True,11.2,GOOD
24P,5.2U_050,2910.82,2910.7438,2910.8962,0.05,1.0,,0.7007,0,,,True,11.2,GOOD
24P,5.2U_050,2910.9724,2910.8962,2911.0486,0.152,0.6767,,0.4933,0,,,True,11.2,GOOD
24P,5.2U_050,2911.1248,2911.0486,2911.201,0.1935,0.5136,,0.3549,0,,,True,11.2,GOOD
24P,5.2U_050,2911.2772,2911.201,2911.3534,0.1735,0.5697,,0.4215,0,,,True,11.2,GOOD
24P,5.2U_060_FS_Top,2911.4296,2911.3534,2911.5058,0.1476,0.6723,,0.508,0,,,True,11.2,GOOD
24P,5.2U_060_FS_Top,2911.582,2911.5058,2911.6582,0.0842,1.0,,0.6533,0,,,True,11.2,GOOD
24P,5.2U_060_FS_Top,2911.7344,2911.6582,2911.8106,0.0205,1.0,,0.7617,0,,,True,11.2,GOOD
24P,5.2U_060_FS_Top,2911.8868,2911.8106,2911.963,0.0209,1.0,,0.7605,0,,,True,11.2,GOOD
24P,5.2U_060_FS_Top,2912.0392,2911.963,2912.1154,0.038,1.0,,0.7213,0,,,True,11.2,GOOD
24P,5.2U_060_FS_Top,2912.1916,2912.1154,2912.2678,0.1115,0.904,,0.569,0,,,True,11.2,GOOD
24P,5.2U_060,2912.344,2912.2678,2912.4202,0.1332,0.7282,,0.4461,0,,,True,11.2,GOOD
24P,5.2U_060,2912.4964,2912.4202,2912.5726,0.1591,0.6288,,0.4103,0,,,True,11.2,GOOD
24P,5.2U_060,2912.6488,2912.5726,2912.725,0.1805,0.5705,,0.3813,0,,,True,11.2,GOOD
24P,5.2U_060,2912.8012,2912.725,2912.8774,0.1881,0.5583,,0.3729,0,,,True,11.2,GOOD
24P,5.2U_060,2912.9536,2912.8774,2913.0298,0.1909,0.5596,,0.3635,0,,,True,11.2,GOOD
24P,5.2U_060,2913.106,2913.0298000000003,2913.1822,0.1945,0.5529,,0.3515,0,,,True,11.2,GOOD
24P,5.2U_060,2913.2584,2913.1822,2913.3346,0.1974,0.5481,,0.342,0,,,True,11.2,GOOD
24P,5.2U_060,2913.4108,2913.3346,2913.487,0.198,0.5479,,0.3399,0,,,True,11.2,GOOD
24P,5.2U_060,2913.5632,2913.487,2913.6394,0.1962,0.5515,,0.346,0,,,True,11.2,GOOD
24P,5.2U_060,2913.7156,2913.6394,2913.7918,0.1871,0.5673,,0.3763,0,,,True,11.2,GOOD
24P,5.2U_060,2913.868,2913.7918,2913.9442,0.1793,0.5841,,0.4025,0,,,True,11.2,GOOD
24P,5.2U_060,2914.0204,2913.9442,2914.0966,0.1751,0.5981,,0.4164,0,,,True,11.2,GOOD
24P,5.2U_060,2914.1728,2914.0966,2914.249,0.1689,0.6193,,0.4369,0,,,True,11.2,GOOD
24P,5.2U_060,2914.3252,2914.2490000000003,2914.4014,0.1571,0.6642,,0.4763,0,,,True,11.2,GOOD
24P,5.2U_060,2914.4776,2914.4014,2914.5538,0.157,0.6723,,0.4766,0,,,True,11.2,GOOD
24P,5.2U_060,2914.63,2914.5538,2914.7062,0.1919,0.5831,,0.3604,0,,,True,11.2,GOOD
24P,5.2U_060,2914.7824,2914.7062,2914.8586,0.2109,0.5554,,0.2802,0,,,True,11.2,GOOD
24P,5.2U_060,2914.9348,2914.8586,2915.011,0.208,0.5577,,0.3067,0,,,True,11.2,GOOD
24P,5.2U_060,2915.0872,2915.011,2915.1634,0.1975,0.5769,,0.3416,0,,,True,11.2,GOOD
24P,5.2U_060,2915.2396,2915.1634,2915.3158,0.1794,0.6102,,0.402,0,,,True,11.2,GOOD
24P,5.2U_060,2915.392,2915.3158,2915.4682,0.1582,0.6678,,0.4727,0,,,True,11.2,GOOD
24P,5.2U_060,2915.5444,2915.4682000000003,2915.6206,0.1278,0.8032,,0.5741,0,,,True,11.2,GOOD
24P,5.2U_060,2915.6968,2915.6206,2915.773,0.0774,1.0,,0.6621,0,,,True,11.2,GOOD
24P,5.2U_060,2915.8492,2915.773,2915.9254,0.0443,1.0,,0.7101,0,,,True,11.2,GOOD
24P,5.2U_060,2916.0016,2915.9254,2916.0778,0.0323,1.0,,0.7328,0,,,True,11.2,GOOD
24P,5.2U_060,2916.154,2916.0778,2916.2302,0.0641,1.0,,0.6799,0,,,True,11.2,GOOD
24P,5.2U_060,2916.3064,2916.2302,2916.3826,0.0949,1.0,,0.6135,0,,,True,11.2,GOOD
24P,5.2U_060,2916.4588,2916.3826,2916.535,0.1257,0.8253,,0.5072,0,,,True,11.2,GOOD
24P,5.2U_060,2916.6112,2916.535,2916.6874,0.1484,0.6754,,0.436,0,,,True,11.2,GOOD
24P,5.2U_060,2916.7636,2916.6874000000003,2916.8398,0.149,0.6407,,0.4687,0,,,True,11.2,GOOD
24P,5.2U_060,2916.916,2916.8398,2916.9922,0.1522,0.6046,,0.4885,0,,,True,11.2,GOOD
24P,5.2U_060,2917.0684,2916.9922,2917.1446,0.1589,0.5722,,0.4703,0,,,True,11.2,GOOD
24P,5.2U_060,2917.2208,2917.1446,2917.297,0.1547,0.5901,,0.4843,0,,,True,11.2,GOOD
24P,5.2U_060,2917.3732,2917.297,2917.4494,0.1219,0.7916,,0.5936,0,,,True,11.2,GOOD
24P,5.2U_060,2917.5256,2917.4494,2917.6018,0.0559,1.0,,0.6917,0,,,True,11.2,GOOD
24P,5.2U_060,2917.678,2917.6018,2917.7542,0.0223,1.0,,0.7567,0,,,True,179.4,BEST
